Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
483,340461476,1000,7621,463,3791,3367,10424,10130,248436,317040,158520,2596,127,0,0,965,0,727,247,0,0,0,26932.8,0.0848983,127,127,0,3367,3791,38,425,1515,954,127,10297,3161,22214,22693779,0,0,384,521
484,340461476,1000,7578,453,3767,3358,10470,10190,248774,314720,157360,2508,151,0,0,969,0,750,262,0,0,0,26594.8,0.0849506,151,151,0,3358,3767,40,413,1442,915,151,10182,2994,21958,21874545,0,0,367,517
485,340461476,1000,7576,432,3771,3373,10419,10236,248595,317480,158740,2542,135,0,0,980,0,712,270,0,0,0,26773.8,0.0845029,135,135,0,3373,3771,38,394,1453,954,135,10136,2945,21719,21511845,0,0,350,495
486,340461476,1000,7505,449,3732,3324,10384,10262,248585,328240,164120,2568,132,0,0,954,0,750,275,0,0,0,26783.8,0.0843321,132,132,0,3324,3732,34,415,1443,993,132,10095,2921,21767,22246733,0,0,364,503
487,340461476,1000,7495,461,3672,3362,10418,10191,248770,314560,157280,2483,126,0,0,976,0,707,279,0,0,0,26598.8,0.0815981,126,126,0,3362,3672,35,426,1441,916,126,9885,2861,21500,22226157,0,0,371,516
488,340461476,1000,7558,461,3648,3449,10391,10197,248797,317320,158660,2543,142,0,0,1010,0,679,268,0,0,0,26571.8,0.0845586,142,142,0,3449,3648,41,420,1458,943,142,9778,2885,21357,22758465,0,0,363,523
489,340461476,1000,7553,457,3689,3407,10336,10187,248821,326760,163380,2616,141,0,0,958,0,687,276,0,0,0,26547.8,0.083738,141,141,0,3407,3689,43,414,1493,982,141,9883,2888,21564,22332434,0,0,357,517
490,340461476,1000,7579,464,3665,3450,10337,10033,248360,310920,155460,2479,130,0,0,986,0,716,244,0,0,0,27008.8,0.0812454,130,130,0,3450,3665,49,415,1441,908,130,9752,2901,21236,22670862,0,0,375,523
491,340461476,1000,7588,455,3700,3433,10314,10238,248481,328160,164080,2580,146,0,0,955,0,697,249,0,0,0,26887.8,0.0868672,146,146,0,3433,3700,47,408,1473,961,146,9710,2828,21061,22055067,0,0,367,507
492,340461476,1000,7627,458,3664,3505,10318,10287,248661,323360,161680,2536,129,0,0,1024,0,729,256,0,0,0,26707.8,0.0819349,129,129,0,3505,3664,48,410,1452,955,129,9553,2753,20693,22037520,0,0,369,508
493,340461476,1000,7665,475,3618,3572,10303,10371,248744,314320,157160,2528,129,0,0,1009,0,694,277,0,0,0,26624.8,0.0825945,129,129,0,3572,3618,56,419,1502,897,129,9417,2875,20353,22195487,0,0,382,522
494,340461476,1000,7579,473,3563,3543,10273,10398,248852,327000,163500,2605,145,0,0,919,0,739,266,0,0,0,26516.8,0.0847059,145,145,0,3543,3563,60,413,1508,952,145,9240,2736,19937,21123355,0,0,388,509
495,340461476,1000,7606,474,3478,3654,10333,10282,248452,323360,161680,2501,150,0,0,1032,0,748,257,0,0,0,26916.8,0.081091,150,150,0,3654,3478,63,411,1410,941,150,9091,2843,19620,20946792,0,0,396,520
496,340461476,1000,7606,458,3489,3659,10360,10239,248754,315520,157760,2534,127,0,0,1015,0,737,278,0,0,0,26614.8,0.0832408,127,127,0,3659,3489,67,391,1556,851,127,9082,2684,19716,19415005,0,0,378,496
497,340461476,1000,7610,453,3455,3702,10398,10176,248960,332200,166100,2644,153,0,0,1029,0,739,286,0,0,0,26408.8,0.084352,153,153,0,3702,3455,66,387,1579,912,153,8973,2604,19511,19236749,0,0,363,498
498,340461476,1000,7644,461,3480,3703,10409,10194,248572,321720,160860,2606,152,0,0,960,0,676,250,0,0,0,26796.8,0.0794965,152,152,0,3703,3480,61,400,1563,891,152,8937,2651,19560,19951564,0,0,360,507
499,340461476,1000,7745,479,3529,3737,10388,10162,248626,319880,159940,2525,119,0,0,1024,0,674,249,0,0,0,26742.8,0.0832921,119,119,0,3737,3529,60,419,1521,885,119,9047,2670,19784,20293029,0,0,368,523
500,340461476,1000,7709,452,3542,3715,10418,10244,248676,328560,164280,2619,144,0,0,961,0,732,265,0,0,0,26692.8,0.0836024,144,144,0,3715,3542,52,400,1592,883,144,9065,2540,19969,19478202,0,0,352,497
501,340461476,1000,7708,443,3515,3750,10393,10197,248899,338920,169460,2612,146,0,0,975,0,716,260,0,0,0,26469.8,0.0812416,146,146,0,3750,3515,54,389,1553,913,146,8979,2626,19951,19688827,0,0,378,491
502,340461476,1000,7724,446,3511,3767,10413,10169,248860,320080,160040,2530,114,0,0,984,0,721,247,0,0,0,26508.8,0.0781003,114,114,0,3767,3511,56,390,1504,912,114,8928,2688,19936,20303758,0,0,384,489
503,340461476,1000,7744,450,3545,3749,10322,10094,248921,330960,165480,2606,138,0,0,1008,0,744,244,0,0,0,26447.8,0.0828191,138,138,0,3749,3545,56,394,1569,899,138,8964,2632,19961,20678558,0,0,376,494
504,340461476,1000,7723,460,3521,3742,10324,10220,248727,334560,167280,2622,150,0,0,1003,0,722,302,0,0,0,26641.8,0.0799122,150,150,0,3742,3521,61,399,1596,876,150,8883,2626,19716,20989425,0,0,387,499
505,340461476,1000,7808,486,3521,3801,10257,10039,248844,321800,160900,2587,134,0,0,1032,0,680,267,0,0,0,26524.8,0.0796322,134,134,0,3801,3521,74,412,1583,870,134,8796,2788,19658,21928887,0,0,411,514
506,340461476,1000,7784,479,3463,3842,10184,10179,248861,334720,167360,2647,141,0,0,1012,0,757,279,0,0,0,26507.8,0.0824262,141,141,0,3842,3463,68,411,1599,907,141,8740,2743,19475,21438526,0,0,387,513
507,340461476,1000,7758,477,3475,3806,10178,10196,248497,338680,169340,2669,145,0,0,985,0,733,278,0,0,0,26871.8,0.0791938,145,145,0,3806,3475,70,407,1651,873,145,8738,2779,19379,21010899,0,0,394,503
508,340461476,1000,7755,482,3453,3820,10232,10121,248276,320480,160240,2540,136,0,0,999,0,747,255,0,0,0,27092.8,0.0793426,136,136,0,3820,3453,68,414,1520,884,136,8706,2916,19369,21435645,0,0,409,512
509,340461476,1000,7649,454,3408,3787,10196,10228,248585,333440,166720,2604,130,0,0,923,0,750,279,0,0,0,26783.8,0.084538,130,130,0,3787,3408,59,395,1589,885,130,8622,2697,19118,20094752,0,0,378,485
510,340461476,1000,7686,448,3403,3835,10199,10053,248821,340840,170420,2565,154,0,0,1004,0,729,238,0,0,0,26547.8,0.0803255,154,154,0,3835,3403,62,386,1523,888,154,8514,2812,18917,19995336,0,0,367,475
511,340461476,1000,7674,433,3391,3850,10215,10017,248645,320480,160240,2574,126,0,0,979,0,720,271,0,0,0,26723.8,0.0778892,126,126,0,3850,3391,62,371,1585,863,126,8378,2732,18674,19190732,0,0,366,458
512,340461476,1000,7624,420,3389,3815,10180,10043,249173,332520,166260,2592,121,0,0,953,0,718,285,0,0,0,26195.8,0.0833866,121,121,0,3815,3389,65,355,1609,862,121,8454,2558,18819,18839996,0,0,351,441
513,340461476,1000,7488,397,3380,3711,10258,10190,248372,325800,162900,2510,142,0,0,904,0,759,281,0,0,0,26996.8,0.0787795,142,142,0,3711,3380,56,341,1520,848,142,8425,2366,18686,18168300,0,0,321,419
514,340461476,1000,7479,397,3372,3710,10241,10277,248774,330200,165100,2521,104,0,0,956,0,718,247,0,0,0,26594.8,0.082863,104,104,0,3710,3372,63,334,1527,890,104,8374,2293,18564,18102749,0,0,323,402
515,340461476,1000,7458,418,3302,3738,10307,10253,248644,325040,162520,2533,117,0,0,963,0,717,267,0,0,0,26724.8,0.0805413,117,117,0,3738,3302,65,353,1561,855,117,8173,2368,18137,18831801,0,0,341,420
516,340461476,1000,7396,407,3265,3724,10340,10409,248742,309920,154960,2475,131,0,0,946,0,747,261,0,0,0,26626.8,0.0822199,131,131,0,3724,3265,57,350,1513,831,131,8014,2271,17773,18441577,0,0,332,417
517,340461476,1000,7479,400,3273,3806,10361,10234,248868,316640,158320,2518,114,0,0,1015,0,703,229,0,0,0,26500.8,0.0859149,114,114,0,3806,3273,59,341,1548,856,114,7984,2202,17730,18244835,0,0,335,419
518,340461476,1000,7537,414,3279,3844,10303,10160,248978,316040,158020,2529,117,0,0,1047,0,742,247,0,0,0,26390.8,0.0836936,117,117,0,3844,3279,66,348,1620,792,117,7976,2177,17746,17994001,0,0,339,422
519,340461476,1000,7505,417,3304,3784,10305,10205,248352,315640,157820,2572,132,0,0,957,0,715,274,0,0,0,27016.8,0.0835045,132,132,0,3784,3304,67,350,1595,845,132,7981,2262,17849,18477960,0,0,348,417
520,340461476,1000,7583,417,3278,3888,10317,10206,248862,314880,157440,2486,110,0,0,1030,0,695,257,0,0,0,26506.8,0.0855936,110,110,0,3888,3278,67,350,1542,834,110,7864,2223,17666,18580733,0,0,344,405
521,340461476,1000,7540,423,3261,3856,10292,10342,248929,326840,163420,2600,122,0,0,947,0,697,293,0,0,0,26439.8,0.0841805,122,122,0,3856,3261,58,365,1669,809,122,7877,2178,17725,17477478,0,0,343,399
522,340461476,1000,7522,401,3258,3863,10321,10287,248558,325720,162860,2536,134,0,0,975,0,734,259,0,0,0,26810.8,0.0808951,134,134,0,3863,3258,65,336,1538,864,134,7820,2098,17605,16786446,0,0,322,388
523,340461476,1000,7533,408,3227,3898,10269,10232,248667,315480,157740,2505,114,0,0,1013,0,740,262,0,0,0,26701.8,0.0823123,114,114,0,3898,3227,67,341,1585,806,114,7727,2099,17507,17352631,0,0,313,394
524,340461476,1000,7527,387,3294,3846,10335,10240,248751,325640,162820,2593,114,0,0,985,0,710,281,0,0,0,26617.8,0.0846385,114,114,0,3846,3294,60,327,1665,814,114,7712,2041,17419,15967996,0,0,307,385
525,340461476,1000,7534,371,3275,3888,10353,10193,248566,319240,159620,2509,136,0,0,1010,0,745,258,0,0,0,26802.8,0.0817398,136,136,0,3888,3275,52,319,1550,823,136,7618,1931,17309,15311914,0,0,294,363
526,340461476,1000,7523,353,3252,3918,10398,10192,248554,320840,160420,2566,109,0,0,959,0,727,243,0,0,0,26814.8,0.083958,109,109,0,3918,3252,59,294,1619,838,109,7493,1860,17086,14983507,0,0,283,355
527,340461476,1000,7568,364,3230,3974,10374,10250,248559,319280,159640,2488,89,0,0,978,0,715,218,0,0,0,26809.8,0.0835767,89,89,0,3974,3230,57,307,1582,817,89,7438,1922,17232,15811677,0,0,294,367
528,340461476,1000,7631,353,3253,4025,10408,10248,248688,321880,160940,2534,116,0,0,1029,0,712,254,0,0,0,26680.8,0.0839694,116,116,0,4025,3253,55,298,1598,820,116,7521,1769,17289,14982302,0,0,265,352
529,340461476,1000,7603,358,3256,3989,10397,10202,248702,329920,164960,2623,106,0,0,959,0,709,278,0,0,0,26666.8,0.0828904,106,106,0,3989,3256,55,303,1660,857,106,7444,1844,17407,15155521,0,0,273,374
530,340461476,1000,7537,375,3216,3946,10427,10209,248720,321840,160920,2525,100,0,0,904,0,706,264,0,0,0,26648.8,0.0808279,100,100,0,3946,3216,51,324,1617,808,100,7376,1873,17098,15793777,0,0,276,399
531,340461476,1000,7624,375,3167,4082,10407,10349,248445,326600,163300,2482,108,0,0,1027,0,712,228,0,0,0,26923.8,0.0828012,108,108,0,4082,3167,50,325,1534,840,108,7328,1870,16958,15428453,0,0,270,396
532,340461476,1000,7657,396,3141,4120,10434,10289,248709,333120,166560,2632,114,0,0,1045,0,728,284,0,0,0,26659.8,0.0824365,114,114,0,4120,3141,60,336,1691,827,114,7185,1925,16659,15701931,0,0,283,417
533,340461476,1000,7583,427,3095,4061,10482,10349,249115,321800,160900,2560,111,0,0,963,0,751,286,0,0,0,26253.8,0.0800305,111,111,0,4061,3095,71,356,1652,797,111,7097,2039,16387,17417440,0,0,301,439
534,340461476,1000,7532,435,3024,4073,10528,10237,248956,316640,158320,2464,123,0,0,967,0,774,244,0,0,0,26412.8,0.0815841,123,123,0,4073,3024,66,369,1571,770,123,6925,2029,16037,17627957,0,0,289,444
535,340461476,1000,7605,431,2991,4183,10595,10092,249019,333080,166540,2588,131,0,0,1040,0,709,258,0,0,0,26349.8,0.0834157,131,131,0,4183,2991,69,362,1666,791,131,6898,2050,15938,17980760,0,0,292,446
536,340461476,1000,7621,418,2980,4223,10576,10100,248847,321600,160800,2583,126,0,0,1011,0,724,271,0,0,0,26521.8,0.0791094,126,126,0,4223,2980,67,351,1683,774,126,6844,1952,15867,17558625,0,0,277,429
537,340461476,1000,7530,398,2969,4163,10594,10079,248653,320040,160020,2525,131,0,0,963,0,752,302,0,0,0,26715.8,0.0824681,131,131,0,4163,2969,71,327,1663,731,131,6681,1800,15469,16519462,0,0,245,423
538,340461476,1000,7591,404,3000,4187,10521,10162,248664,329760,164880,2544,114,0,0,983,0,677,245,0,0,0,26704.8,0.0834763,114,114,0,4187,3000,72,332,1675,755,114,6797,1832,15627,16824137,0,0,256,426
539,340461476,1000,7586,401,2994,4191,10484,10240,248679,330600,165300,2580,110,0,0,990,0,712,283,0,0,0,26689.8,0.0809824,110,110,0,4191,2994,70,331,1671,799,110,6853,1819,15636,16447195,0,0,243,421
540,340461476,1000,7628,397,2989,4242,10492,10219,248926,327040,163520,2558,129,0,0,981,0,691,248,0,0,0,26442.8,0.0807312,129,129,0,4242,2989,74,323,1690,739,129,6877,1702,15584,15786212,0,0,230,427
541,340461476,1000,7588,400,2956,4232,10412,10189,249116,331360,165680,2577,122,0,0,974,0,752,262,0,0,0,26252.8,0.0808548,122,122,0,4232,2956,75,325,1696,759,122,6820,1655,15416,15922655,0,0,224,424
542,340461476,1000,7629,401,2962,4266,10371,10105,248805,324240,162120,2538,117,0,0,996,0,704,251,0,0,0,26563.8,0.0792273,117,117,0,4266,2962,77,324,1630,791,117,6790,1710,15283,16187134,0,0,227,433
543,340461476,1000,7621,394,2922,4305,10365,10078,249058,334880,167440,2594,128,0,0,1023,0,745,286,0,0,0,26310.8,0.0819262,128,128,0,4305,2922,82,312,1706,760,128,6623,1738,14990,16027856,0,0,231,422
544,340461476,1000,7652,399,2954,4299,10356,9961,248749,332160,166080,2601,110,0,0,1000,0,680,289,0,0,0,26619.8,0.0785677,110,110,0,4299,2954,94,305,1739,752,110,6637,1801,14937,16557209,0,0,240,425
545,340461476,1000,7589,394,2907,4288,10408,10045,249120,324560,162280,2556,123,0,0,973,0,753,283,0,0,0,26248.8,0.0801414,123,123,0,4288,2907,85,309,1665,768,123,6574,1709,14771,15533733,0,0,248,405
546,340461476,1000,7570,385,2876,4309,10364,10148,248702,332520,166260,2556,128,0,0,969,0,727,261,0,0,0,26666.8,0.0808749,128,128,0,4309,2876,85,300,1704,724,128,6491,1637,14557,14774806,0,0,251,388
547,340461476,1000,7581,373,2848,4360,10373,10038,248614,334760,167380,2578,121,0,0,986,0,712,263,0,0,0,26754.8,0.0801959,121,121,0,4360,2848,87,286,1695,762,121,6418,1587,14441,14388190,0,0,243,376
548,340461476,1000,7490,373,2758,4359,10358,10166,248913,319280,159640,2531,105,0,0,945,0,769,267,0,0,0,26455.8,0.0799222,105,105,0,4359,2758,87,286,1672,754,105,6152,1564,13769,14247649,0,0,243,364
549,340461476,1000,7502,364,2716,4422,10388,10309,248673,323840,161920,2477,102,0,0,991,0,748,231,0,0,0,26695.8,0.0828607,102,102,0,4422,2716,82,282,1688,687,102,6139,1465,13695,13314995,0,0,236,360
550,340461476,1000,7517,346,2674,4497,10401,10263,248571,329640,164820,2560,117,0,0,1033,0,730,288,0,0,0,26797.8,0.082435,117,117,0,4497,2674,77,269,1741,702,117,5942,1374,13293,12851284,0,0,222,341
551,340461476,1000,7458,342,2655,4461,10358,10410,248819,319800,159900,2532,98,0,0,927,0,731,255,0,0,0,26549.8,0.081294,98,98,0,4461,2655,94,248,1735,699,98,5860,1420,13202,13800545,0,0,221,343
552,340461476,1000,7505,357,2622,4526,10357,10345,248593,320960,160480,2430,99,0,0,998,0,733,218,0,0,0,26775.8,0.0830199,99,99,0,4526,2622,96,261,1686,645,99,5769,1474,12982,14900683,0,0,220,355
553,340461476,1000,7542,369,2588,4585,10434,10263,248674,324400,162200,2548,110,0,0,969,0,687,245,0,0,0,26694.8,0.0834239,110,110,0,4585,2588,110,259,1769,669,110,5606,1453,12558,15252548,0,0,232,362
554,340461476,1000,7568,381,2576,4611,10425,10305,248442,331840,165920,2538,111,0,0,992,0,719,247,0,0,0,26926.8,0.0822896,111,111,0,4611,2576,115,266,1726,701,111,5525,1506,12391,15492187,0,0,248,362
555,340461476,1000,7646,372,2549,4725,10437,10313,248439,328560,164280,2539,120,0,0,1043,0,709,256,0,0,0,26929.8,0.0811438,120,120,0,4725,2549,113,259,1758,661,120,5387,1475,12173,14589453,0,0,236,352
556,340461476,1000,7652,383,2514,4755,10410,10268,248824,329640,164820,2590,96,0,0,998,0,718,274,0,0,0,26544.8,0.081963,96,96,0,4755,2514,117,266,1857,637,96,5354,1547,12114,15113621,0,0,250,359
557,340461476,1000,7725,375,2535,4815,10246,10428,248755,339560,169780,2636,127,0,0,1021,0,710,238,0,0,0,26613.8,0.0805265,127,127,0,4815,2535,117,258,1844,665,127,5384,1439,12080,14216105,0,0,245,344
558,340461476,1000,7733,384,2502,4847,10287,10307,249190,332320,166160,2600,122,0,0,986,0,728,250,0,0,0,26178.8,0.0783772,122,122,0,4847,2502,118,266,1818,660,122,5301,1496,11891,14238077,0,0,257,362
559,340461476,1000,7638,364,2467,4807,10346,10275,248610,333200,166600,2551,90,0,0,967,0,775,287,0,0,0,26758.8,0.0787757,90,90,0,4807,2467,120,244,1831,630,90,5203,1422,11707,13925313,0,0,252,351
560,340461476,1000,7629,366,2437,4826,10356,10321,248849,342440,171220,2580,120,0,0,976,0,728,257,0,0,0,26519.8,0.0803084,120,120,0,4826,2437,122,244,1807,653,120,5039,1431,11371,13910900,0,0,240,352
561,340461476,1000,7699,381,2455,4863,10383,10303,249147,345880,172940,2606,112,0,0,1009,0,681,258,0,0,0,26221.8,0.0774435,112,112,0,4863,2455,128,253,1846,648,112,5070,1489,11313,14897478,0,0,243,362
562,340461476,1000,7658,376,2415,4867,10377,10471,248600,331960,165980,2545,94,0,0,988,0,773,256,0,0,0,26768.8,0.0758117,94,94,0,4867,2415,125,251,1864,587,94,4968,1462,11126,14465601,0,0,241,365
563,340461476,1000,7576,352,2369,4855,10423,10425,248619,335000,167500,2567,115,0,0,960,0,761,281,0,0,0,26749.8,0.0806385,115,115,0,4855,2369,118,234,1810,642,115,4822,1485,10838,14046750,0,0,231,340
564,340461476,1000,7540,340,2332,4868,10438,10331,249216,336360,168180,2527,111,0,0,987,0,768,255,0,0,0,26152.8,0.07985,111,111,0,4868,2332,119,221,1792,624,111,4654,1403,10571,13401957,0,0,242,323
565,340461476,1000,7557,331,2341,4885,10469,10190,248741,331680,165840,2524,88,0,0,974,0,697,260,0,0,0,26627.8,0.0777523,88,88,0,4885,2341,115,216,1877,559,88,4663,1367,10647,13134649,0,0,233,316
566,340461476,1000,7628,329,2325,4974,10455,10012,248456,334000,167000,2557,99,0,0,1058,0,726,261,0,0,0,26912.8,0.0802814,99,99,0,4974,2325,109,220,1832,626,99,4627,1293,10547,12768969,0,0,227,309
567,340461476,1000,7661,332,2295,5034,10466,10018,248475,334200,167100,2628,105,0,0,1026,0,726,267,0,0,0,26893.8,0.0805771,105,105,0,5034,2295,105,227,1936,587,105,4572,1335,10485,12908864,0,0,220,321
568,340461476,1000,7683,337,2310,5036,10404,10068,248972,332240,166120,2593,102,0,0,972,0,734,216,0,0,0,26396.8,0.080472,102,102,0,5036,2310,108,229,1915,576,102,4546,1337,10538,12660116,0,0,225,324
569,340461476,1000,7604,321,2306,4977,10427,10224,248541,330320,165160,2505,96,0,0,911,0,730,260,0,0,0,26827.8,0.0794508,96,96,0,4977,2306,105,216,1819,590,96,4547,1229,10602,11755819,0,0,217,308
570,340461476,1000,7655,316,2320,5019,10436,10225,248736,343840,171920,2556,96,0,0,987,0,706,230,0,0,0,26632.8,0.0812175,96,96,0,5019,2320,103,213,1871,589,96,4571,1244,10696,11530965,0,0,223,307
571,340461476,1000,7663,310,2307,5046,10441,10175,248805,349280,174640,2631,98,0,0,1000,0,708,284,0,0,0,26563.8,0.0774568,98,98,0,5046,2307,105,205,1932,601,98,4499,1207,10617,11044522,0,0,214,301
572,340461476,1000,7655,306,2290,5059,10407,10204,249026,328200,164100,2526,101,0,0,991,0,753,246,0,0,0,26342.8,0.0760529,101,101,0,5059,2290,107,199,1859,566,101,4407,1132,10475,10934928,0,0,208,296
573,340461476,1000,7595,307,2273,5015,10414,10203,248813,334160,167080,2552,84,0,0,964,0,780,244,0,0,0,26555.8,0.0802643,84,84,0,5015,2273,109,198,1885,583,84,4340,1132,10336,10639646,0,0,193,302
574,340461476,1000,7597,288,2247,5062,10442,10284,248467,336920,168460,2543,88,0,0,999,0,754,243,0,0,0,26901.8,0.0794702,88,88,0,5062,2247,99,189,1880,575,88,4317,1152,10208,10322768,0,0,187,283
575,340461476,1000,7616,279,2246,5091,10479,10353,248977,333560,166780,2567,94,0,0,972,0,678,275,0,0,0,26391.8,0.0798461,94,94,0,5091,2246,97,182,1895,578,94,4292,1129,10136,10088586,0,0,185,276
576,340461476,1000,7657,288,2184,5185,10376,10382,248970,336680,168340,2543,77,0,0,1036,0,722,273,0,0,0,26398.8,0.0791214,77,77,0,5185,2184,98,190,1873,593,77,4212,1176,9904,10219919,0,0,194,288
577,340461476,1000,7704,300,2208,5196,10278,10297,248963,340880,170440,2661,76,0,0,992,0,686,259,0,0,0,26405.8,0.078409,76,76,0,5196,2208,106,194,2017,568,76,4229,1230,9874,10425186,0,0,204,308
578,340461476,1000,7709,293,2171,5245,10346,10274,248458,341560,170780,2592,98,0,0,1031,0,750,276,0,0,0,26910.8,0.0774635,98,98,0,5245,2171,98,195,1941,553,98,4184,1173,9797,10295753,0,0,197,296
579,340461476,1000,7749,290,2180,5279,10347,10229,248759,330960,165480,2551,90,0,0,1029,0,734,255,0,0,0,26609.8,0.0787878,90,90,0,5279,2180,91,199,1928,533,90,4105,1175,9775,10307709,0,0,185,297
580,340461476,1000,7712,296,2191,5225,10362,10215,248482,349120,174560,2654,75,0,0,992,0,762,267,0,0,0,26886.8,0.0804017,75,75,0,5225,2191,96,200,2001,578,75,4128,1108,9822,10419521,0,0,176,302
581,340461476,1000,7709,308,2201,5200,10356,10112,248956,345880,172940,2606,92,0,0,967,0,713,257,0,0,0,26412.8,0.0770129,92,92,0,5200,2201,98,210,1947,567,92,4080,1213,9768,11035452,0,0,189,316
582,340461476,1000,7732,303,2177,5252,10361,10178,248722,340360,170180,2571,98,0,0,1008,0,723,262,0,0,0,26646.8,0.0763639,98,98,0,5252,2177,101,202,1932,541,98,4040,1184,9663,11016531,0,0,197,314
583,340461476,1000,7678,306,2144,5228,10398,10178,248784,348800,174400,2614,90,0,0,960,0,746,268,0,0,0,26584.8,0.0782899,90,90,0,5228,2144,112,194,1961,563,90,4007,1179,9539,11412999,0,0,201,308
584,340461476,1000,7739,305,2127,5307,10358,10155,249082,350040,175020,2603,93,0,0,997,0,673,263,0,0,0,26286.8,0.0762177,93,93,0,5307,2127,113,192,1929,581,93,3931,1179,9441,11105985,0,0,201,315
585,340461476,1000,7639,291,2083,5265,10376,10265,248447,338720,169360,2570,91,0,0,950,0,777,273,0,0,0,26921.8,0.0750964,91,91,0,5265,2083,107,184,1949,530,91,3791,1150,9112,11069393,0,0,193,301
586,340461476,1000,7724,290,2081,5353,10342,10280,248854,345120,172560,2553,91,0,0,1029,0,699,245,0,0,0,26514.8,0.0794808,91,91,0,5353,2081,97,193,1949,513,91,3822,1173,9157,10630268,0,0,189,297
587,340461476,1000,7781,288,2097,5396,10258,10214,248755,347800,173900,2682,89,0,0,1052,0,711,284,0,0,0,26613.8,0.0768276,89,89,0,5396,2097,94,194,2020,573,89,3868,1134,9297,10028769,0,0,186,299
588,340461476,1000,7756,292,2100,5364,10237,10187,248656,344080,172040,2643,91,0,0,995,0,759,261,0,0,0,26712.8,0.0765203,91,91,0,5364,2100,97,195,2013,539,91,3870,1120,9217,10429039,0,0,185,296
589,340461476,1000,7699,287,2071,5341,10292,10131,248634,334920,167460,2557,81,0,0,988,0,754,291,0,0,0,26734.8,0.0776353,81,81,0,5341,2071,99,188,1965,511,81,3793,1111,8898,10376793,0,0,187,288
590,340461476,1000,7775,279,2072,5424,10313,10136,248349,346800,173400,2605,93,0,0,1020,0,706,238,0,0,0,27019.8,0.0798243,93,93,0,5424,2072,101,178,1958,554,93,3809,1073,8755,9985467,0,0,191,274
591,340461476,1000,7699,284,2044,5371,10248,10298,248732,356000,178000,2666,85,0,0,969,0,759,286,0,0,0,26636.8,0.0779116,85,85,0,5371,2044,107,177,2051,530,85,3788,1059,8772,10116670,0,0,198,271
592,340461476,1000,7697,274,2027,5396,10162,10507,248383,331640,165820,2519,70,0,0,983,0,746,239,0,0,0,26985.8,0.0748223,70,70,0,5396,2027,107,167,1972,477,70,3725,1029,8627,10297845,0,0,193,260
593,340461476,1000,7713,263,2026,5424,10164,10444,248934,347680,173840,2579,93,0,0,987,0,709,262,0,0,0,26434.8,0.0813706,93,93,0,5424,2026,109,154,1964,522,93,3661,1018,8507,10118608,0,0,185,256
594,340461476,1000,7770,291,2004,5475,10182,10408,248415,356840,178420,2643,86,0,0,1035,0,734,244,0,0,0,26953.8,0.0760318,86,86,0,5475,2004,125,166,2032,525,86,3615,1101,8479,10784075,0,0,190,279
595,340461476,1000,7779,284,1994,5501,10205,10372,248844,332080,166040,2562,63,0,0,1009,0,734,266,0,0,0,26524.8,0.0755346,63,63,0,5501,1994,130,154,2006,493,63,3591,1101,8369,10849795,0,0,178,287
596,340461476,1000,7779,282,1996,5501,10243,10235,248694,344000,172000,2632,99,0,0,1041,0,738,303,0,0,0,26674.8,0.0798746,99,99,0,5501,1996,133,149,2020,513,99,3583,1024,8319,10308549,0,0,175,284
597,340461476,1000,7769,278,2011,5480,10243,10249,248842,359200,179600,2711,88,0,0,986,0,712,284,0,0,0,26526.8,0.0775429,88,88,0,5480,2011,128,150,2112,511,88,3591,972,8317,9975531,0,0,166,284
598,340461476,1000,7768,280,1999,5489,10350,10109,248716,338800,169400,2551,65,0,0,981,0,709,273,0,0,0,26652.8,0.0738495,65,65,0,5489,1999,131,149,1978,508,65,3518,980,8288,9979358,0,0,161,297
599,340461476,1000,7767,271,2012,5484,10348,10108,248962,342360,171180,2572,94,0,0,981,0,740,242,0,0,0,26406.8,0.0786681,94,94,0,5484,2012,130,141,1951,527,94,3516,951,8388,9626151,0,0,157,282
600,340461476,1000,7703,261,2028,5414,10341,10018,248717,361880,180940,2659,78,0,0,940,0,723,281,0,0,0,26651.8,0.0771315,78,78,0,5414,2028,121,140,2069,512,78,3567,910,8541,9460752,0,0,148,273
601,340461476,1000,7690,261,1991,5438,10394,9980,248632,333400,166700,2504,71,0,0,993,0,777,229,0,0,0,26736.8,0.073648,71,71,0,5438,1991,123,138,1937,496,71,3499,925,8372,9624979,0,0,147,269
